2.696e+00 1.485e+02 6.017e+01 7.601e+01 2.000e+02 2.000e+02
2.776e+00 1.924e+02 5.530e+01 8.286e+01 2.000e+02 2.000e+02
2.852e+00 1.438e+02 5.197e+01 8.764e+01 2.000e+02 2.000e+02
2.932e+00 1.961e+02 5.331e+01 8.658e+01 2.000e+02 2.000e+02
3.010e+00 1.683e+02 5.460e+01 8.304e+01 2.000e+02 2.000e+02
3.090e+00 1.976e+02 5.754e+01 7.903e+01 2.000e+02 2.000e+02
3.168e+00 1.730e+02 6.712e+01 7.487e+01 2.000e+02 2.000e+02
3.249e+00 1.912e+02 1.028e+02 6.998e+01 2.000e+02 2.000e+02
3.326e+00 1.179e+02 9.975e+01 6.618e+01 2.000e+02 2.000e+02
3.400e+00 8.225e+01 9.479e+01 6.894e+01 2.000e+02 2.000e+02
3.473e+00 5.742e+01 8.932e+01 6.813e+01 2.000e+02 2.000e+02
3.562e+00 2.000e+02 8.092e+01 7.283e+01 2.000e+02 2.000e+02
3.636e+00 8.417e+01 7.402e+01 7.859e+01 2.000e+02 2.000e+02
3.717e+00 1.759e+02 6.586e+01 1.169e+02 2.000e+02 2.000e+02
3.794e+00 1.304e+02 5.906e+01 1.142e+02 2.000e+02 2.000e+02
3.884e+00 2.000e+02 5.447e+01 1.075e+02 2.000e+02 2.000e+02
3.963e+00 1.779e+02 6.421e+01 8.382e+01 2.000e+02 2.000e+02
4.046e+00 2.000e+02 5.740e+01 8.000e+01 2.000e+02 2.000e+02
4.122e+00 1.217e+02 7.693e+01 7.523e+01 2.000e+02 2.000e+02
4.218e+00 2.000e+02 2.000e+02 6.973e+01 2.000e+02 2.000e+02
4.308e+00 1.096e+02 2.000e+02 6.449e+01 2.000e+02 2.000e+02
4.401e+00 1.620e+02 2.000e+02 6.211e+01 2.000e+02 2.000e+02
4.494e+00 1.497e+02 2.000e+02 6.391e+01 2.000e+02 2.000e+02
4.590e+00 2.000e+02 2.000e+02 6.489e+01 2.000e+02 2.000e+02
4.684e+00 1.436e+02 2.000e+02 6.990e+01 2.000e+02 2.000e+02
4.774e+00 2.000e+02 6.699e+01 7.764e+01 2.000e+02 2.000e+02
4.870e+00 1.842e+02 5.990e+01 2.000e+02 2.000e+02 2.000e+02
4.963e+00 1.438e+02 5.560e+01 2.000e+02 2.000e+02 2.000e+02
5.040e+00 1.121e+02 5.533e+01 9.021e+01 2.000e+02 2.000e+02
5.119e+00 1.284e+02 5.989e+01 8.639e+01 2.000e+02 2.000e+02
5.200e+00 1.095e+02 1.316e+02 8.283e+01 2.000e+02 2.000e+02
5.278e+00 5.491e+01 1.267e+02 7.833e+01 2.000e+02 2.000e+02
5.354e+00 4.635e+01 1.227e+02 7.414e+01 2.000e+02 2.000e+02
5.432e+00 7.502e+01 1.191e+02 7.139e+01 2.000e+02 2.000e+02
5.511e+00 1.093e+02 1.129e+02 7.043e+01 2.000e+02 2.000e+02
5.589e+00 8.888e+01 1.050e+02 7.248e+01 2.000e+02 2.000e+02
5.666e+00 8.984e+01 9.691e+01 7.513e+01 2.000e+02 2.000e+02
5.743e+00 1.014e+02 7.163e+01 7.912e+01 2.000e+02 2.000e+02
5.834e+00 2.000e+02 6.763e+01 8.261e+01 2.000e+02 2.000e+02
5.913e+00 1.459e+02 6.912e+01 8.038e+01 2.000e+02 2.000e+02
5.996e+00 9.705e+01 1.942e+02 7.610e+01 2.000e+02 2.000e+02
6.101e+00 2.000e+02 2.000e+02 7.017e+01 2.000e+02 2.000e+02
6.191e+00 6.952e+01 2.000e+02 6.531e+01 2.000e+02 2.000e+02
6.284e+00 1.326e+02 2.000e+02 6.421e+01 2.000e+02 2.000e+02
6.379e+00 1.548e+02 2.000e+02 6.547e+01 2.000e+02 2.000e+02
6.472e+00 1.210e+02 2.000e+02 6.850e+01 2.000e+02 2.000e+02
6.550e+00 1.316e+02 6.965e+01 7.320e+01 2.000e+02 2.000e+02
6.643e+00 1.391e+02 6.380e+01 2.000e+02 2.000e+02 2.000e+02
6.734e+00 9.880e+01 5.988e+01 2.000e+02 2.000e+02 2.000e+02
6.829e+00 1.726e+02 6.032e+01 2.000e+02 2.000e+02 2.000e+02
6.913e+00 1.980e+02 6.726e+01 1.213e+02 2.000e+02 2.000e+02
6.987e+00 7.217e+01 5.836e+01 8.081e+01 2.000e+02 2.000e+02
7.081e+00 1.126e+02 2.000e+02 7.512e+01 2.000e+02 2.000e+02
7.187e+00 2.000e+02 2.000e+02 6.812e+01 2.000e+02 2.000e+02
7.281e+00 1.601e+02 2.000e+02 6.322e+01 2.000e+02 2.000e+02
7.374e+00 1.394e+02 2.000e+02 6.156e+01 2.000e+02 2.000e+02
7.468e+00 1.427e+02 2.000e+02 6.224e+01 2.000e+02 2.000e+02
7.563e+00 1.669e+02 2.000e+02 6.448e+01 2.000e+02 2.000e+02
7.656e+00 1.448e+02 2.000e+02 6.448e+01 2.000e+02 2.000e+02
7.749e+00 1.366e+02 2.000e+02 6.572e+01 2.000e+02 2.000e+02
7.848e+00 2.000e+02 2.000e+02 6.803e+01 2.000e+02 2.000e+02
7.938e+00 8.834e+01 2.000e+02 7.370e+01 2.000e+02 2.000e+02
8.033e+00 1.571e+02 2.000e+02 7.301e+01 2.000e+02 2.000e+02
8.125e+00 1.014e+02 2.000e+02 6.999e+01 2.000e+02 2.000e+02
8.205e+00 1.707e+02 6.393e+01 6.777e+01 2.000e+02 2.000e+02
8.281e+00 1.096e+02 6.032e+01 6.962e+01 2.000e+02 2.000e+02
8.369e+00 1.388e+02 2.000e+02 6.644e+01 2.000e+02 2.000e+02
8.460e+00 2.000e+02 1.033e+02 6.113e+01 2.000e+02 2.000e+02
8.560e+00 2.000e+02 2.000e+02 5.765e+01 2.000e+02 2.000e+02
8.648e+00 1.634e+02 2.000e+02 5.654e+01 2.000e+02 2.000e+02
8.737e+00 2.000e+02 6.754e+01 5.792e+01 2.000e+02 2.000e+02
8.826e+00 2.000e+02 6.031e+01 5.973e+01 2.000e+02 2.000e+02
8.900e+00 9.607e+01 5.531e+01 6.096e+01 2.000e+02 2.000e+02
8.995e+00 1.732e+02 2.000e+02 6.031e+01 2.000e+02 2.000e+02
9.088e+00 1.461e+02 2.000e+02 5.932e+01 2.000e+02 2.000e+02
9.182e+00 1.462e+02 2.000e+02 5.986e+01 2.000e+02 2.000e+02
9.291e+00 1.357e+02 2.000e+02 2.000e+02 2.000e+02 2.000e+02
9.401e+00 1.697e+02 2.000e+02 2.000e+02 2.000e+02 2.000e+02
9.484e+00 1.803e+02 1.475e+02 7.557e+01 2.000e+02 2.000e+02
9.557e+00 8.141e+01 6.199e+01 7.948e+01 2.000e+02 2.000e+02
9.652e+00 1.939e+02 5.316e+01 2.000e+02 2.000e+02 2.000e+02
9.740e+00 2.000e+02 6.671e+01 7.737e+01 2.000e+02 2.000e+02
9.825e+00 4.616e+01 3.448e+01 2.000e+02 2.000e+02 2.000e+02
9.903e+00 2.000e+02 3.014e+01 7.176e+01 2.000e+02 2.000e+02
9.981e+00 2.000e+02 2.810e+01 6.642e+01 2.000e+02 2.000e+02
1.006e+01 2.000e+02 6.932e+01 6.099e+01 2.000e+02 2.000e+02
1.016e+01 2.000e+02 2.000e+02 5.584e+01 2.000e+02 2.000e+02
1.026e+01 2.000e+02 2.000e+02 5.040e+01 2.000e+02 2.000e+02
1.035e+01 2.000e+02 1.406e+02 4.786e+01 2.000e+02 2.000e+02
1.044e+01 9.900e+01 2.000e+02 4.837e+01 2.000e+02 2.000e+02
1.054e+01 2.000e+02 2.000e+02 4.988e+01 2.000e+02 2.000e+02
1.063e+01 1.161e+02 2.000e+02 5.411e+01 2.000e+02 2.000e+02
1.073e+01 2.000e+02 2.000e+02 6.448e+01 2.000e+02 2.000e+02
1.082e+01 1.411e+02 2.000e+02 6.197e+01 2.000e+02 2.000e+02
1.091e+01 1.429e+02 2.000e+02 6.087e+01 2.000e+02 2.000e+02
1.101e+01 1.859e+02 2.000e+02 6.156e+01 2.000e+02 2.000e+02
1.110e+01 1.638e+02 2.000e+02 6.322e+01 2.000e+02 2.000e+02
1.119e+01 1.622e+02 2.000e+02 6.378e+01 2.000e+02 2.000e+02
1.128e+01 1.631e+02 1.601e+02 6.642e+01 2.000e+02 2.000e+02
1.136e+01 9.680e+01 1.889e+02 7.026e+01 2.000e+02 2.000e+02
1.144e+01 6.705e+01 1.828e+02 7.505e+01 2.000e+02 2.000e+02
1.152e+01 6.844e+01 1.750e+02 9.466e+01 2.000e+02 2.000e+02
1.159e+01 5.590e+01 4.283e+01 9.226e+01 2.000e+02 2.000e+02
1.167e+01 2.000e+02 4.105e+01 8.845e+01 2.000e+02 2.000e+02
1.175e+01 1.796e+02 5.613e+01 8.365e+01 2.000e+02 2.000e+02
1.182e+01 1.791e+02 6.239e+01 7.771e+01 2.000e+02 2.000e+02
1.191e+01 7.745e+01 2.000e+02 7.088e+01 2.000e+02 2.000e+02
1.199e+01 3.643e+01 2.000e+02 6.294e+01 2.000e+02 2.000e+02
1.208e+01 5.909e+01 2.000e+02 5.501e+01 2.000e+02 2.000e+02
1.217e+01 5.333e+01 2.000e+02 5.005e+01 2.000e+02 2.000e+02
1.224e+01 4.994e+01 2.000e+02 4.492e+01 2.000e+02 2.000e+02
1.232e+01 1.462e+02 1.100e+02 4.095e+01 2.000e+02 2.000e+02
1.240e+01 1.561e+02 9.391e+01 3.843e+01 2.000e+02 2.000e+02
1.247e+01 1.998e+02 4.662e+01 3.729e+01 2.000e+02 2.000e+02
1.257e+01 2.000e+02 2.000e+02 3.660e+01 2.000e+02 2.000e+02
1.266e+01 1.911e+02 2.000e+02 3.479e+01 2.000e+02 2.000e+02
1.274e+01 3.360e+01 1.629e+02 3.593e+01 2.000e+02 2.000e+02
1.281e+01 1.540e+02 7.541e+01 6.183e+01 2.000e+02 2.000e+02
1.290e+01 1.461e+02 2.000e+02 5.638e+01 2.000e+02 2.000e+02
1.297e+01 4.218e+01 8.144e+01 5.541e+01 2.000e+02 2.000e+02
1.304e+01 6.147e+01 5.366e+01 8.737e+01 2.000e+02 2.000e+02
1.313e+01 2.000e+02 8.373e+01 8.668e+01 2.000e+02 2.000e+02
1.320e+01 4.515e+01 5.697e+01 8.126e+01 2.000e+02 2.000e+02
1.328e+01 2.000e+02 7.861e+01 7.612e+01 2.000e+02 2.000e+02
1.337e+01 1.751e+02 2.000e+02 7.008e+01 2.000e+02 2.000e+02
1.346e+01 2.000e+02 1.890e+02 6.073e+01 2.000e+02 2.000e+02
1.355e+01 2.000e+02 2.000e+02 5.806e+01 2.000e+02 2.000e+02
1.363e+01 1.024e+02 2.000e+02 5.473e+01 2.000e+02 2.000e+02
1.372e+01 2.000e+02 2.000e+02 5.141e+01 2.000e+02 2.000e+02
1.380e+01 7.343e+01 1.995e+02 5.106e+01 2.000e+02 2.000e+02
1.389e+01 1.462e+02 2.000e+02 5.277e+01 2.000e+02 2.000e+02
1.398e+01 1.807e+02 2.000e+02 5.470e+01 2.000e+02 2.000e+02
1.407e+01 1.643e+02 2.000e+02 5.107e+01 2.000e+02 2.000e+02
1.417e+01 1.864e+02 2.000e+02 4.804e+01 2.000e+02 2.000e+02
1.425e+01 1.941e+02 5.587e+01 4.803e+01 2.000e+02 2.000e+02
1.432e+01 1.570e+02 5.214e+01 4.955e+01 2.000e+02 2.000e+02
1.441e+01 1.335e+02 4.794e+01 2.000e+02 2.000e+02 2.000e+02
1.451e+01 1.881e+02 4.543e+01 2.000e+02 2.000e+02 2.000e+02
1.459e+01 5.478e+01 4.758e+01 2.000e+02 2.000e+02 2.000e+02
1.468e+01 1.477e+02 6.311e+01 2.000e+02 2.000e+02 2.000e+02
1.479e+01 2.000e+02 5.809e+01 2.000e+02 2.000e+02 2.000e+02
1.488e+01 2.000e+02 6.309e+01 2.000e+02 2.000e+02 2.000e+02
1.498e+01 1.572e+02 6.491e+01 2.000e+02 2.000e+02 2.000e+02
1.507e+01 1.333e+02 6.504e+01 2.000e+02 2.000e+02 2.000e+02
1.517e+01 2.000e+02 6.322e+01 2.000e+02 2.000e+02 2.000e+02
1.524e+01 4.120e+01 6.255e+01 6.114e+01 2.000e+02 2.000e+02
1.530e+01 3.573e+01 6.295e+01 5.708e+01 2.000e+02 2.000e+02
1.538e+01 1.721e+02 6.351e+01 5.695e+01 2.000e+02 2.000e+02
1.545e+01 5.632e+01 6.322e+01 5.625e+01 2.000e+02 2.000e+02
1.554e+01 2.000e+02 6.296e+01 5.500e+01 2.000e+02 2.000e+02
1.561e+01 1.507e+02 6.226e+01 5.667e+01 2.000e+02 2.000e+02
1.571e+01 1.885e+02 6.170e+01 2.000e+02 2.000e+02 2.000e+02
1.580e+01 5.896e+01 6.059e+01 2.000e+02 2.000e+02 2.000e+02
1.590e+01 2.000e+02 5.989e+01 2.000e+02 2.000e+02 2.000e+02
1.599e+01 8.398e+01 6.130e+01 2.000e+02 2.000e+02 2.000e+02
1.608e+01 2.000e+02 6.391e+01 5.932e+01 2.000e+02 2.000e+02
1.615e+01 8.701e+01 6.504e+01 5.738e+01 2.000e+02 2.000e+02
1.623e+01 2.000e+02 6.698e+01 5.736e+01 2.000e+02 2.000e+02
1.630e+01 1.785e+02 5.264e+01 5.680e+01 2.000e+02 2.000e+02
1.638e+01 1.889e+02 5.079e+01 5.681e+01 2.000e+02 2.000e+02
1.646e+01 1.975e+02 8.287e+01 5.793e+01 2.000e+02 2.000e+02
1.654e+01 1.828e+02 7.790e+01 5.723e+01 2.000e+02 2.000e+02
1.662e+01 2.000e+02 7.391e+01 5.934e+01 2.000e+02 2.000e+02
1.671e+01 1.171e+02 5.959e+01 2.000e+02 2.000e+02 2.000e+02
1.680e+01 1.367e+02 5.571e+01 2.000e+02 2.000e+02 2.000e+02
1.688e+01 1.660e+02 5.348e+01 1.305e+02 2.000e+02 2.000e+02
1.696e+01 1.367e+02 5.460e+01 1.243e+02 2.000e+02 2.000e+02
1.704e+01 1.416e+02 5.473e+01 1.176e+02 2.000e+02 2.000e+02
1.713e+01 6.719e+01 2.000e+02 1.107e+02 2.000e+02 2.000e+02
1.722e+01 1.152e+02 2.000e+02 8.969e+01 2.000e+02 2.000e+02
1.732e+01 1.324e+02 2.000e+02 8.373e+01 2.000e+02 2.000e+02
1.742e+01 2.000e+02 2.000e+02 8.179e+01 2.000e+02 2.000e+02
1.752e+01 2.000e+02 2.000e+02 7.790e+01 2.000e+02 2.000e+02
1.760e+01 7.857e+01 2.000e+02 7.053e+01 2.000e+02 2.000e+02
1.769e+01 7.113e+01 2.000e+02 6.393e+01 2.000e+02 2.000e+02
1.778e+01 6.301e+01 2.000e+02 5.710e+01 2.000e+02 2.000e+02
1.788e+01 2.000e+02 2.000e+02 5.107e+01 2.000e+02 2.000e+02
1.797e+01 1.917e+02 2.000e+02 4.631e+01 2.000e+02 2.000e+02
1.806e+01 1.773e+02 2.000e+02 4.115e+01 2.000e+02 2.000e+02
1.815e+01 1.766e+02 2.000e+02 3.638e+01 2.000e+02 2.000e+02
1.825e+01 1.958e+02 2.000e+02 3.433e+01 2.000e+02 2.000e+02
1.835e+01 2.000e+02 2.000e+02 3.150e+01 2.000e+02 2.000e+02
1.842e+01 8.693e+01 7.532e+01 3.148e+01 2.000e+02 2.000e+02
1.851e+01 2.000e+02 7.099e+01 3.125e+01 2.000e+02 2.000e+02
1.858e+01 9.332e+01 6.879e+01 3.305e+01 2.000e+02 2.000e+02
1.867e+01 1.818e+02 2.000e+02 3.570e+01 2.000e+02 2.000e+02
1.875e+01 1.417e+02 1.933e+02 3.867e+01 2.000e+02 2.000e+02
1.883e+01 1.091e+02 1.046e+02 4.173e+01 2.000e+02 2.000e+02
1.892e+01 1.380e+02 7.993e+01 2.000e+02 2.000e+02 2.000e+02
1.900e+01 1.374e+02 7.233e+01 5.472e+01 2.000e+02 2.000e+02
1.909e+01 1.545e+02 6.657e+01 2.000e+02 2.000e+02 2.000e+02
1.918e+01 2.000e+02 6.031e+01 1.065e+02 2.000e+02 2.000e+02
1.927e+01 2.000e+02 5.476e+01 1.009e+02 2.000e+02 2.000e+02
1.934e+01 1.195e+02 5.367e+01 7.159e+01 2.000e+02 2.000e+02
1.943e+01 2.000e+02 5.417e+01 6.878e+01 2.000e+02 2.000e+02
1.950e+01 6.035e+01 5.434e+01 6.449e+01 2.000e+02 2.000e+02
1.958e+01 1.969e+02 6.686e+01 5.961e+01 2.000e+02 2.000e+02
1.965e+01 6.774e+01 1.048e+02 5.528e+01 2.000e+02 2.000e+02
1.972e+01 5.869e+01 1.108e+02 5.141e+01 2.000e+02 2.000e+02
1.979e+01 5.230e+01 1.126e+02 4.837e+01 2.000e+02 2.000e+02
1.987e+01 4.773e+01 7.277e+01 4.353e+01 2.000e+02 2.000e+02
1.994e+01 4.790e+01 1.086e+02 3.777e+01 2.000e+02 2.000e+02
2.001e+01 9.022e+01 6.641e+01 3.357e+01 2.000e+02 2.000e+02
2.010e+01 1.368e+02 1.891e+02 3.073e+01 2.000e+02 2.000e+02
2.017e+01 4.196e+01 1.060e+02 2.892e+01 2.000e+02 2.000e+02
2.024e+01 3.505e+01 7.657e+01 2.647e+01 2.000e+02 2.000e+02
2.033e+01 2.000e+02 1.483e+02 2.335e+01 2.000e+02 2.000e+02
2.041e+01 1.099e+02 1.482e+02 1.979e+01 2.000e+02 2.000e+02
2.048e+01 1.378e+02 7.596e+01 1.884e+01 2.000e+02 2.000e+02
2.056e+01 1.687e+02 1.428e+02 1.759e+01 2.000e+02 2.000e+02
2.064e+01 1.031e+02 7.269e+01 1.851e+01 2.000e+02 2.000e+02
2.072e+01 5.712e+01 2.000e+02 2.102e+01 2.000e+02 2.000e+02
2.081e+01 4.596e+01 2.000e+02 4.352e+01 2.000e+02 2.000e+02
2.089e+01 1.580e+02 8.637e+01 3.685e+01 2.000e+02 2.000e+02
2.097e+01 1.501e+02 7.817e+01 3.549e+01 2.000e+02 2.000e+02
2.105e+01 1.873e+02 6.895e+01 1.937e+02 2.000e+02 2.000e+02
2.116e+01 2.000e+02 4.581e+01 2.000e+02 2.000e+02 2.000e+02
2.125e+01 2.000e+02 4.383e+01 1.828e+02 2.000e+02 2.000e+02
2.132e+01 1.486e+02 4.775e+01 5.458e+01 2.000e+02 2.000e+02
2.144e+01 1.846e+02 2.000e+02 2.000e+02 2.000e+02 2.000e+02
2.154e+01 1.250e+02 2.000e+02 2.000e+02 2.000e+02 2.000e+02
2.164e+01 1.895e+02 8.736e+01 2.000e+02 2.000e+02 2.000e+02
2.172e+01 6.468e+01 1.758e+02 4.920e+01 2.000e+02 2.000e+02
2.180e+01 2.000e+02 9.844e+01 4.820e+01 2.000e+02 2.000e+02
2.188e+01 2.000e+02 8.808e+01 5.473e+01 2.000e+02 2.000e+02
2.196e+01 1.480e+02 6.185e+01 4.532e+01 2.000e+02 2.000e+02
2.204e+01 1.368e+02 1.552e+02 6.085e+01 2.000e+02 2.000e+02
2.214e+01 2.000e+02 2.000e+02 6.378e+01 2.000e+02 2.000e+02
2.222e+01 6.552e+01 2.000e+02 6.559e+01 2.000e+02 2.000e+02
2.230e+01 1.511e+02 1.053e+02 6.698e+01 2.000e+02 2.000e+02
2.240e+01 2.000e+02 2.000e+02 6.858e+01 2.000e+02 2.000e+02
2.249e+01 2.000e+02 2.000e+02 7.230e+01 2.000e+02 2.000e+02
2.258e+01 1.343e+02 2.000e+02 7.833e+01 2.000e+02 2.000e+02
2.267e+01 2.000e+02 8.232e+01 1.013e+02 2.000e+02 2.000e+02
2.276e+01 6.734e+01 2.000e+02 8.763e+01 2.000e+02 2.000e+02
2.286e+01 2.000e+02 2.000e+02 8.879e+01 2.000e+02 2.000e+02
2.296e+01 2.000e+02 1.699e+02 8.558e+01 2.000e+02 2.000e+02
2.306e+01 2.000e+02 2.000e+02 8.117e+01 2.000e+02 2.000e+02
2.314e+01 2.000e+02 6.520e+01 7.700e+01 2.000e+02 2.000e+02
2.324e+01 2.000e+02 2.000e+02 7.293e+01 2.000e+02 2.000e+02
2.334e+01 2.000e+02 2.000e+02 6.491e+01 2.000e+02 2.000e+02
2.343e+01 2.000e+02 1.554e+02 5.806e+01 2.000e+02 2.000e+02
2.352e+01 2.000e+02 1.415e+02 5.472e+01 2.000e+02 2.000e+02
2.361e+01 2.000e+02 1.352e+02 5.275e+01 2.000e+02 2.000e+02
2.370e+01 2.000e+02 1.269e+02 5.294e+01 2.000e+02 2.000e+02
2.379e+01 2.000e+02 1.187e+02 5.412e+01 2.000e+02 2.000e+02
2.388e+01 2.000e+02 1.094e+02 5.612e+01 2.000e+02 2.000e+02
2.396e+01 2.000e+02 1.003e+02 5.906e+01 2.000e+02 2.000e+02
2.405e+01 2.000e+02 7.407e+01 6.379e+01 2.000e+02 2.000e+02
2.414e+01 2.000e+02 6.630e+01 7.026e+01 2.000e+02 2.000e+02
2.423e+01 2.000e+02 6.031e+01 7.922e+01 2.000e+02 2.000e+02
2.430e+01 1.163e+02 5.655e+01 8.321e+01 2.000e+02 2.000e+02
2.438e+01 1.089e+02 5.529e+01 1.622e+02 2.000e+02 2.000e+02
2.446e+01 1.038e+02 5.753e+01 8.020e+01 2.000e+02 2.000e+02
2.455e+01 2.000e+02 6.018e+01 1.464e+02 2.000e+02 2.000e+02
2.462e+01 3.482e+01 8.728e+01 1.392e+02 2.000e+02 2.000e+02
2.470e+01 1.660e+02 8.392e+01 7.277e+01 2.000e+02 2.000e+02
2.479e+01 2.000e+02 8.544e+01 7.018e+01 2.000e+02 2.000e+02
2.490e+01 2.000e+02 2.000e+02 7.087e+01 2.000e+02 2.000e+02
2.499e+01 1.043e+02 2.000e+02 7.522e+01 2.000e+02 2.000e+02
2.506e+01 1.500e+02 6.406e+01 8.259e+01 2.000e+02 2.000e+02
2.514e+01 1.940e+02 5.879e+01 1.036e+02 2.000e+02 2.000e+02
2.524e+01 1.214e+02 2.000e+02 1.002e+02 2.000e+02 2.000e+02
2.533e+01 1.531e+02 2.000e+02 8.189e+01 2.000e+02 2.000e+02
2.542e+01 1.507e+02 2.000e+02 7.790e+01 2.000e+02 2.000e+02
2.552e+01 1.295e+02 2.000e+02 7.648e+01 2.000e+02 2.000e+02
2.562e+01 2.000e+02 2.000e+02 7.390e+01 2.000e+02 2.000e+02
2.570e+01 8.223e+01 2.000e+02 7.134e+01 2.000e+02 2.000e+02
2.580e+01 1.587e+02 2.000e+02 7.151e+01 2.000e+02 2.000e+02
2.589e+01 1.753e+02 2.000e+02 7.453e+01 2.000e+02 2.000e+02
2.597e+01 1.510e+02 6.351e+01 8.056e+01 2.000e+02 2.000e+02
2.605e+01 1.557e+02 5.849e+01 8.668e+01 2.000e+02 2.000e+02
2.613e+01 1.877e+02 5.460e+01 9.078e+01 2.000e+02 2.000e+02
2.621e+01 1.160e+02 5.515e+01 9.049e+01 2.000e+02 2.000e+02
2.630e+01 2.000e+02 5.976e+01 8.642e+01 2.000e+02 2.000e+02
2.638e+01 1.604e+02 1.462e+02 8.240e+01 2.000e+02 2.000e+02
2.648e+01 2.000e+02 1.362e+02 7.675e+01 2.000e+02 2.000e+02
2.657e+01 2.000e+02 1.318e+02 7.238e+01 2.000e+02 2.000e+02
2.666e+01 4.790e+01 2.000e+02 6.902e+01 2.000e+02 2.000e+02
2.674e+01 1.287e+02 1.206e+02 6.812e+01 2.000e+02 2.000e+02
2.682e+01 7.754e+01 1.125e+02 6.911e+01 2.000e+02 2.000e+02
2.690e+01 1.115e+02 1.041e+02 7.251e+01 2.000e+02 2.000e+02
2.697e+01 7.530e+01 9.655e+01 7.568e+01 2.000e+02 2.000e+02
2.705e+01 1.169e+02 6.924e+01 8.021e+01 2.000e+02 2.000e+02
2.713e+01 9.191e+01 6.615e+01 8.457e+01 2.000e+02 2.000e+02
2.720e+01 1.146e+02 6.627e+01 8.330e+01 2.000e+02 2.000e+02
2.730e+01 1.512e+02 2.000e+02 7.993e+01 2.000e+02 2.000e+02
2.739e+01 1.117e+02 2.000e+02 7.443e+01 2.000e+02 2.000e+02
2.748e+01 1.309e+02 2.000e+02 6.947e+01 2.000e+02 2.000e+02
2.758e+01 1.651e+02 2.000e+02 6.859e+01 2.000e+02 2.000e+02
2.767e+01 1.729e+02 2.000e+02 7.086e+01 2.000e+02 2.000e+02
2.775e+01 1.717e+02 7.011e+01 7.513e+01 2.000e+02 2.000e+02
2.783e+01 1.098e+02 6.363e+01 7.976e+01 2.000e+02 2.000e+02
2.792e+01 1.421e+02 6.110e+01 2.000e+02 2.000e+02 2.000e+02
2.801e+01 1.433e+02 6.380e+01 2.000e+02 2.000e+02 2.000e+02
2.811e+01 1.151e+02 8.675e+01 2.000e+02 2.000e+02 2.000e+02
2.819e+01 1.158e+02 9.011e+01 7.433e+01 2.000e+02 2.000e+02
2.827e+01 7.976e+01 1.993e+02 7.053e+01 2.000e+02 2.000e+02
2.838e+01 2.000e+02 2.000e+02 6.974e+01 2.000e+02 2.000e+02
2.848e+01 2.000e+02 2.000e+02 7.347e+01 2.000e+02 2.000e+02
2.857e+01 2.000e+02 6.773e+01 8.924e+01 2.000e+02 2.000e+02
